,angle,distance,homogeneity
15,4.71238898038469,1,[0.56513151]
16,4.71238898038469,2,[0.45541888]
17,4.71238898038469,3,[0.42939318]
18,4.71238898038469,4,[0.41751882]
19,4.71238898038469,5,[0.40808527]
0,0.0,1,[0.70472727]
1,0.0,2,[0.598]
2,0.0,3,[0.54141176]
3,0.0,4,[0.51488235]
4,0.0,5,[0.53939496]
5,0.7853981633974483,1,[0.65909091]
6,0.7853981633974483,2,[0.65909091]
7,0.7853981633974483,3,[0.54268542]
8,0.7853981633974483,4,[0.51271539]
9,0.7853981633974483,5,[0.51355042]
10,1.5707963267948966,1,[0.61478758]
11,1.5707963267948966,2,[0.49309463]
12,1.5707963267948966,3,[0.51544118]
13,1.5707963267948966,4,[0.53197946]
14,1.5707963267948966,5,[0.52482843]
15,4.71238898038469,1,[0.61478758]
16,4.71238898038469,2,[0.49309463]
17,4.71238898038469,3,[0.51544118]
18,4.71238898038469,4,[0.53197946]
19,4.71238898038469,5,[0.52482843]
0,0.0,1,[0.92913572]
1,0.0,2,[0.89421013]
2,0.0,3,[0.88242115]
3,0.0,4,[0.88014484]
4,0.0,5,[0.87449904]
5,0.7853981633974483,1,[0.9303645]
6,0.7853981633974483,2,[0.9303645]
7,0.7853981633974483,3,[0.89448821]
8,0.7853981633974483,4,[0.87365653]
9,0.7853981633974483,5,[0.8588587]
10,1.5707963267948966,1,[0.93297921]
11,1.5707963267948966,2,[0.89842794]
12,1.5707963267948966,3,[0.88369927]
13,1.5707963267948966,4,[0.87479585]
14,1.5707963267948966,5,[0.86706267]
15,4.71238898038469,1,[0.93297921]
16,4.71238898038469,2,[0.89842794]
17,4.71238898038469,3,[0.88369927]
18,4.71238898038469,4,[0.87479585]
19,4.71238898038469,5,[0.86706267]
0,0.0,1,[0.80543576]
1,0.0,2,[0.72274294]
2,0.0,3,[0.70080507]
3,0.0,4,[0.69890987]
4,0.0,5,[0.69700269]
5,0.7853981633974483,1,[0.78915503]
6,0.7853981633974483,2,[0.78915503]
7,0.7853981633974483,3,[0.70744445]
8,0.7853981633974483,4,[0.66792991]
9,0.7853981633974483,5,[0.64586819]
10,1.5707963267948966,1,[0.82032864]
11,1.5707963267948966,2,[0.72797744]
12,1.5707963267948966,3,[0.68358247]
13,1.5707963267948966,4,[0.66409024]
14,1.5707963267948966,5,[0.65153749]
15,4.71238898038469,1,[0.82032864]
16,4.71238898038469,2,[0.72797744]
17,4.71238898038469,3,[0.68358247]
18,4.71238898038469,4,[0.66409024]
19,4.71238898038469,5,[0.65153749]
0,0.0,1,[0.74521655]
1,0.0,2,[0.59415266]
2,0.0,3,[0.5169125]
3,0.0,4,[0.45908856]
4,0.0,5,[0.44255679]
5,0.7853981633974483,1,[0.62336182]
6,0.7853981633974483,2,[0.62336182]
7,0.7853981633974483,3,[0.56144564]
8,0.7853981633974483,4,[0.5435906]
9,0.7853981633974483,5,[0.48716716]
10,1.5707963267948966,1,[0.65952381]
11,1.5707963267948966,2,[0.52217319]
12,1.5707963267948966,3,[0.51378281]
13,1.5707963267948966,4,[0.49810924]
14,1.5707963267948966,5,[0.49239201]
15,4.71238898038469,1,[0.65952381]
16,4.71238898038469,2,[0.52217319]
17,4.71238898038469,3,[0.51378281]
18,4.71238898038469,4,[0.49810924]
19,4.71238898038469,5,[0.49239201]
0,0.0,1,[0.94925604]
1,0.0,2,[0.92753161]
2,0.0,3,[0.92127213]
3,0.0,4,[0.9145203]
4,0.0,5,[0.90948495]
5,0.7853981633974483,1,[0.95418003]
6,0.7853981633974483,2,[0.95418003]
7,0.7853981633974483,3,[0.93194371]
8,0.7853981633974483,4,[0.91590794]
9,0.7853981633974483,5,[0.90269076]
10,1.5707963267948966,1,[0.95216959]
11,1.5707963267948966,2,[0.93003174]
12,1.5707963267948966,3,[0.9215685]
13,1.5707963267948966,4,[0.9147833]
14,1.5707963267948966,5,[0.91323929]
15,4.71238898038469,1,[0.95216959]
16,4.71238898038469,2,[0.93003174]
17,4.71238898038469,3,[0.9215685]
18,4.71238898038469,4,[0.9147833]
19,4.71238898038469,5,[0.91323929]
0,0.0,1,[0.87599053]
1,0.0,2,[0.83452358]
2,0.0,3,[0.8279589]
3,0.0,4,[0.82755235]
4,0.0,5,[0.82429331]
5,0.7853981633974483,1,[0.86483565]
6,0.7853981633974483,2,[0.86483565]
7,0.7853981633974483,3,[0.82916612]
8,0.7853981633974483,4,[0.80957884]
9,0.7853981633974483,5,[0.7988326]
10,1.5707963267948966,1,[0.88144611]
11,1.5707963267948966,2,[0.82548392]
12,1.5707963267948966,3,[0.80504155]
13,1.5707963267948966,4,[0.7965279]
14,1.5707963267948966,5,[0.79690605]
15,4.71238898038469,1,[0.88144611]
16,4.71238898038469,2,[0.82548392]
17,4.71238898038469,3,[0.80504155]
18,4.71238898038469,4,[0.7965279]
19,4.71238898038469,5,[0.79690605]
0,0.0,1,[0.53769324]
1,0.0,2,[0.41731486]
2,0.0,3,[0.38114186]
3,0.0,4,[0.3794999]
4,0.0,5,[0.34719707]
5,0.7853981633974483,1,[0.36376694]
6,0.7853981633974483,2,[0.36376694]
7,0.7853981633974483,3,[0.28665709]
8,0.7853981633974483,4,[0.2221405]
9,0.7853981633974483,5,[0.1800096]
10,1.5707963267948966,1,[0.44194457]
11,1.5707963267948966,2,[0.29804045]
12,1.5707963267948966,3,[0.26094942]
13,1.5707963267948966,4,[0.24153074]
14,1.5707963267948966,5,[0.1718364]
15,4.71238898038469,1,[0.44194457]
16,4.71238898038469,2,[0.29804045]
17,4.71238898038469,3,[0.26094942]
18,4.71238898038469,4,[0.24153074]
19,4.71238898038469,5,[0.1718364]
0,0.0,1,[0.80771608]
1,0.0,2,[0.74612607]
2,0.0,3,[0.73944562]
3,0.0,4,[0.73756876]
4,0.0,5,[0.73022704]
5,0.7853981633974483,1,[0.85896633]
6,0.7853981633974483,2,[0.85896633]
7,0.7853981633974483,3,[0.79031114]
8,0.7853981633974483,4,[0.75776321]
9,0.7853981633974483,5,[0.74063917]
10,1.5707963267948966,1,[0.83148576]
11,1.5707963267948966,2,[0.76616612]
12,1.5707963267948966,3,[0.74955577]
13,1.5707963267948966,4,[0.74110851]
14,1.5707963267948966,5,[0.73679592]
15,4.71238898038469,1,[0.83148576]
16,4.71238898038469,2,[0.76616612]
17,4.71238898038469,3,[0.74955577]
18,4.71238898038469,4,[0.74110851]
19,4.71238898038469,5,[0.73679592]
0,0.0,1,[0.68881548]
1,0.0,2,[0.60253201]
2,0.0,3,[0.60025291]
3,0.0,4,[0.6044778]
4,0.0,5,[0.60872566]
5,0.7853981633974483,1,[0.72536569]
6,0.7853981633974483,2,[0.72536569]
7,0.7853981633974483,3,[0.65490552]
8,0.7853981633974483,4,[0.63230637]
9,0.7853981633974483,5,[0.6225044]
10,1.5707963267948966,1,[0.75471664]
11,1.5707963267948966,2,[0.64745332]
12,1.5707963267948966,3,[0.6129723]
13,1.5707963267948966,4,[0.60259955]
14,1.5707963267948966,5,[0.60137619]
15,4.71238898038469,1,[0.75471664]
16,4.71238898038469,2,[0.64745332]
17,4.71238898038469,3,[0.6129723]
18,4.71238898038469,4,[0.60259955]
19,4.71238898038469,5,[0.60137619]
0,0.0,1,[0.53685121]
1,0.0,2,[0.42683824]
2,0.0,3,[0.38768225]
3,0.0,4,[0.42343784]
4,0.0,5,[0.39851177]
5,0.7853981633974483,1,[0.47336172]
6,0.7853981633974483,2,[0.47336172]
7,0.7853981633974483,3,[0.49090074]
8,0.7853981633974483,4,[0.51464052]
9,0.7853981633974483,5,[0.53277311]
10,1.5707963267948966,1,[0.50019608]
11,1.5707963267948966,2,[0.36974441]
12,1.5707963267948966,3,[0.38214346]
13,1.5707963267948966,4,[0.36422826]
14,1.5707963267948966,5,[0.31063348]
15,4.71238898038469,1,[0.50019608]
16,4.71238898038469,2,[0.36974441]
17,4.71238898038469,3,[0.38214346]
18,4.71238898038469,4,[0.36422826]
19,4.71238898038469,5,[0.31063348]
0,0.0,1,[0.70475808]
1,0.0,2,[0.63874509]
2,0.0,3,[0.63250275]
3,0.0,4,[0.63173372]
4,0.0,5,[0.62786049]
5,0.7853981633974483,1,[0.71746744]
6,0.7853981633974483,2,[0.71746744]
7,0.7853981633974483,3,[0.65003681]
8,0.7853981633974483,4,[0.63453681]
9,0.7853981633974483,5,[0.62052078]
10,1.5707963267948966,1,[0.69740078]
11,1.5707963267948966,2,[0.64047766]
12,1.5707963267948966,3,[0.63373142]
13,1.5707963267948966,4,[0.62503992]
14,1.5707963267948966,5,[0.62521949]
15,4.71238898038469,1,[0.69740078]
16,4.71238898038469,2,[0.64047766]
17,4.71238898038469,3,[0.63373142]
18,4.71238898038469,4,[0.62503992]
19,4.71238898038469,5,[0.62521949]
0,0.0,1,[0.57304006]
1,0.0,2,[0.49533852]
2,0.0,3,[0.49211999]
3,0.0,4,[0.49324569]
4,0.0,5,[0.49537599]
5,0.7853981633974483,1,[0.56457737]
6,0.7853981633974483,2,[0.56457737]
7,0.7853981633974483,3,[0.52048033]
8,0.7853981633974483,4,[0.50314923]
9,0.7853981633974483,5,[0.48807859]
10,1.5707963267948966,1,[0.59518094]
11,1.5707963267948966,2,[0.50363492]
12,1.5707963267948966,3,[0.49375124]
13,1.5707963267948966,4,[0.48769364]
14,1.5707963267948966,5,[0.48179139]
15,4.71238898038469,1,[0.59518094]
16,4.71238898038469,2,[0.50363492]
17,4.71238898038469,3,[0.49375124]
18,4.71238898038469,4,[0.48769364]
19,4.71238898038469,5,[0.48179139]
0,0.0,1,[0.52193779]
1,0.0,2,[0.39563375]
2,0.0,3,[0.40237136]
3,0.0,4,[0.43030735]
4,0.0,5,[0.43233933]
5,0.7853981633974483,1,[0.50024999]
6,0.7853981633974483,2,[0.50024999]
7,0.7853981633974483,3,[0.46580964]
8,0.7853981633974483,4,[0.42863462]
9,0.7853981633974483,5,[0.43309606]
10,1.5707963267948966,1,[0.48918964]
11,1.5707963267948966,2,[0.40033883]
12,1.5707963267948966,3,[0.45378833]
13,1.5707963267948966,4,[0.45268442]
14,1.5707963267948966,5,[0.45369207]
15,4.71238898038469,1,[0.48918964]
16,4.71238898038469,2,[0.40033883]
17,4.71238898038469,3,[0.45378833]
18,4.71238898038469,4,[0.45268442]
19,4.71238898038469,5,[0.45369207]
0,0.0,1,[0.87251118]
1,0.0,2,[0.8386687]
2,0.0,3,[0.83127781]
3,0.0,4,[0.82320506]
4,0.0,5,[0.8157855]
5,0.7853981633974483,1,[0.85628637]
6,0.7853981633974483,2,[0.85628637]
7,0.7853981633974483,3,[0.82058538]
8,0.7853981633974483,4,[0.8041191]
9,0.7853981633974483,5,[0.78977519]
10,1.5707963267948966,1,[0.86065565]
11,1.5707963267948966,2,[0.82454483]
12,1.5707963267948966,3,[0.81404101]
13,1.5707963267948966,4,[0.80692193]
14,1.5707963267948966,5,[0.80117282]
15,4.71238898038469,1,[0.86065565]
16,4.71238898038469,2,[0.82454483]
17,4.71238898038469,3,[0.81404101]
18,4.71238898038469,4,[0.80692193]
19,4.71238898038469,5,[0.80117282]
0,0.0,1,[0.73094405]
1,0.0,2,[0.65066182]
2,0.0,3,[0.64401849]
3,0.0,4,[0.64466089]
4,0.0,5,[0.63830142]
5,0.7853981633974483,1,[0.67253318]
6,0.7853981633974483,2,[0.67253318]
7,0.7853981633974483,3,[0.60792417]
8,0.7853981633974483,4,[0.57789323]
9,0.7853981633974483,5,[0.55206301]
10,1.5707963267948966,1,[0.69357609]
11,1.5707963267948966,2,[0.60383396]
12,1.5707963267948966,3,[0.57748252]
13,1.5707963267948966,4,[0.5599678]
14,1.5707963267948966,5,[0.54585828]
15,4.71238898038469,1,[0.69357609]
16,4.71238898038469,2,[0.60383396]
17,4.71238898038469,3,[0.57748252]
18,4.71238898038469,4,[0.5599678]
19,4.71238898038469,5,[0.54585828]
0,0.0,1,[0.60085013]
1,0.0,2,[0.48240261]
2,0.0,3,[0.40338837]
3,0.0,4,[0.3283104]
4,0.0,5,[0.27509703]
5,0.7853981633974483,1,[0.6154902]
6,0.7853981633974483,2,[0.6154902]
7,0.7853981633974483,3,[0.51138411]
8,0.7853981633974483,4,[0.51621606]
9,0.7853981633974483,5,[0.49206349]
10,1.5707963267948966,1,[0.65265134]
11,1.5707963267948966,2,[0.49739486]
12,1.5707963267948966,3,[0.42985668]
13,1.5707963267948966,4,[0.39198543]
14,1.5707963267948966,5,[0.32587915]
15,4.71238898038469,1,[0.65265134]
16,4.71238898038469,2,[0.49739486]
17,4.71238898038469,3,[0.42985668]
18,4.71238898038469,4,[0.39198543]
19,4.71238898038469,5,[0.32587915]
0,0.0,1,[0.86193603]
1,0.0,2,[0.83099957]
2,0.0,3,[0.8303257]
3,0.0,4,[0.8254266]
4,0.0,5,[0.8209621]
5,0.7853981633974483,1,[0.90013917]
6,0.7853981633974483,2,[0.90013917]
7,0.7853981633974483,3,[0.85588125]
8,0.7853981633974483,4,[0.82924041]
9,0.7853981633974483,5,[0.81208652]
10,1.5707963267948966,1,[0.86180464]
11,1.5707963267948966,2,[0.83427724]
12,1.5707963267948966,3,[0.8365238]
13,1.5707963267948966,4,[0.82962153]
14,1.5707963267948966,5,[0.8243889]
15,4.71238898038469,1,[0.86180464]
16,4.71238898038469,2,[0.83427724]
17,4.71238898038469,3,[0.8365238]
18,4.71238898038469,4,[0.82962153]
19,4.71238898038469,5,[0.8243889]
0,0.0,1,[0.84654283]
1,0.0,2,[0.81816417]
2,0.0,3,[0.81461898]
3,0.0,4,[0.81034266]
4,0.0,5,[0.80919699]
5,0.7853981633974483,1,[0.84150276]
6,0.7853981633974483,2,[0.84150276]
7,0.7853981633974483,3,[0.81215047]
8,0.7853981633974483,4,[0.79784289]
9,0.7853981633974483,5,[0.78858957]
10,1.5707963267948966,1,[0.83949943]
11,1.5707963267948966,2,[0.80598298]
12,1.5707963267948966,3,[0.79473417]
13,1.5707963267948966,4,[0.78402714]
14,1.5707963267948966,5,[0.77736592]
15,4.71238898038469,1,[0.83949943]
16,4.71238898038469,2,[0.80598298]
17,4.71238898038469,3,[0.79473417]
18,4.71238898038469,4,[0.78402714]
19,4.71238898038469,5,[0.77736592]
0,0.0,1,[0.48089166]
1,0.0,2,[0.39670475]
2,0.0,3,[0.35814843]
3,0.0,4,[0.39263759]
4,0.0,5,[0.37563691]
5,0.7853981633974483,1,[0.40062928]
6,0.7853981633974483,2,[0.40062928]
7,0.7853981633974483,3,[0.35569004]
8,0.7853981633974483,4,[0.29530203]
9,0.7853981633974483,5,[0.3162723]
10,1.5707963267948966,1,[0.43530734]
11,1.5707963267948966,2,[0.3231584]
12,1.5707963267948966,3,[0.34410779]
13,1.5707963267948966,4,[0.30051094]
14,1.5707963267948966,5,[0.29189111]
15,4.71238898038469,1,[0.43530734]
16,4.71238898038469,2,[0.3231584]
17,4.71238898038469,3,[0.34410779]
18,4.71238898038469,4,[0.30051094]
19,4.71238898038469,5,[0.29189111]
0,0.0,1,[0.63881563]
1,0.0,2,[0.54322753]
2,0.0,3,[0.53269454]
3,0.0,4,[0.54424942]
4,0.0,5,[0.55909573]
5,0.7853981633974483,1,[0.68908887]
6,0.7853981633974483,2,[0.68908887]
7,0.7853981633974483,3,[0.60060978]
8,0.7853981633974483,4,[0.57637161]
9,0.7853981633974483,5,[0.5631059]
10,1.5707963267948966,1,[0.67913864]
11,1.5707963267948966,2,[0.57396955]
12,1.5707963267948966,3,[0.55304889]
13,1.5707963267948966,4,[0.54836669]
14,1.5707963267948966,5,[0.55072977]
15,4.71238898038469,1,[0.67913864]
16,4.71238898038469,2,[0.57396955]
17,4.71238898038469,3,[0.55304889]
18,4.71238898038469,4,[0.54836669]
19,4.71238898038469,5,[0.55072977]
0,0.0,1,[0.5875282]
1,0.0,2,[0.50405918]
2,0.0,3,[0.50614926]
3,0.0,4,[0.51508711]
4,0.0,5,[0.51949981]
5,0.7853981633974483,1,[0.59747373]
6,0.7853981633974483,2,[0.59747373]
7,0.7853981633974483,3,[0.52627777]
8,0.7853981633974483,4,[0.51569874]
9,0.7853981633974483,5,[0.50653881]
10,1.5707963267948966,1,[0.6506367]
11,1.5707963267948966,2,[0.5322026]
12,1.5707963267948966,3,[0.49856448]
13,1.5707963267948966,4,[0.4916724]
14,1.5707963267948966,5,[0.49182678]
15,4.71238898038469,1,[0.6506367]
16,4.71238898038469,2,[0.5322026]
17,4.71238898038469,3,[0.49856448]
18,4.71238898038469,4,[0.4916724]
19,4.71238898038469,5,[0.49182678]
0,0.0,1,[0.80885901]
1,0.0,2,[0.71168217]
2,0.0,3,[0.65641471]
3,0.0,4,[0.61653155]
4,0.0,5,[0.58770602]
5,0.7853981633974483,1,[0.7673359]
6,0.7853981633974483,2,[0.7673359]
7,0.7853981633974483,3,[0.6667911]
8,0.7853981633974483,4,[0.61287594]
9,0.7853981633974483,5,[0.58004752]
10,1.5707963267948966,1,[0.78933073]
11,1.5707963267948966,2,[0.67089834]
12,1.5707963267948966,3,[0.61604318]
13,1.5707963267948966,4,[0.58444008]
14,1.5707963267948966,5,[0.56201894]
15,4.71238898038469,1,[0.78933073]
16,4.71238898038469,2,[0.67089834]
17,4.71238898038469,3,[0.61604318]
18,4.71238898038469,4,[0.58444008]
19,4.71238898038469,5,[0.56201894]
0,0.0,1,[0.94333214]
1,0.0,2,[0.91420601]
2,0.0,3,[0.90104511]
3,0.0,4,[0.8919058]
4,0.0,5,[0.88739431]
5,0.7853981633974483,1,[0.95354421]
6,0.7853981633974483,2,[0.95354421]
7,0.7853981633974483,3,[0.92579546]
8,0.7853981633974483,4,[0.90580754]
9,0.7853981633974483,5,[0.88734108]
10,1.5707963267948966,1,[0.94849331]
11,1.5707963267948966,2,[0.91380298]
12,1.5707963267948966,3,[0.89635136]
13,1.5707963267948966,4,[0.89050711]
14,1.5707963267948966,5,[0.89013186]
15,4.71238898038469,1,[0.94849331]
16,4.71238898038469,2,[0.91380298]
17,4.71238898038469,3,[0.89635136]
18,4.71238898038469,4,[0.89050711]
19,4.71238898038469,5,[0.89013186]
0,0.0,1,[0.84345498]
1,0.0,2,[0.76878151]
2,0.0,3,[0.75321326]
3,0.0,4,[0.75518625]
4,0.0,5,[0.76871316]
5,0.7853981633974483,1,[0.87360741]
6,0.7853981633974483,2,[0.87360741]
7,0.7853981633974483,3,[0.82124135]
8,0.7853981633974483,4,[0.79134981]
9,0.7853981633974483,5,[0.76747224]
10,1.5707963267948966,1,[0.87361651]
11,1.5707963267948966,2,[0.79362723]
12,1.5707963267948966,3,[0.76553933]
13,1.5707963267948966,4,[0.75626501]
14,1.5707963267948966,5,[0.754989]
15,4.71238898038469,1,[0.87361651]
16,4.71238898038469,2,[0.79362723]
17,4.71238898038469,3,[0.76553933]
18,4.71238898038469,4,[0.75626501]
19,4.71238898038469,5,[0.754989]
0,0.0,1,[0.75745522]
1,0.0,2,[0.63994941]
2,0.0,3,[0.59092817]
3,0.0,4,[0.5604329]
4,0.0,5,[0.54133458]
5,0.7853981633974483,1,[0.64058324]
6,0.7853981633974483,2,[0.64058324]
7,0.7853981633974483,3,[0.54517008]
8,0.7853981633974483,4,[0.51850542]
9,0.7853981633974483,5,[0.51325332]
10,1.5707963267948966,1,[0.64558901]
11,1.5707963267948966,2,[0.5334977]
12,1.5707963267948966,3,[0.52191073]
13,1.5707963267948966,4,[0.51394609]
14,1.5707963267948966,5,[0.51454104]
15,4.71238898038469,1,[0.64558901]
16,4.71238898038469,2,[0.5334977]
17,4.71238898038469,3,[0.52191073]
18,4.71238898038469,4,[0.51394609]
19,4.71238898038469,5,[0.51454104]
0,0.0,1,[0.93727898]
1,0.0,2,[0.89951505]
2,0.0,3,[0.88419724]
3,0.0,4,[0.87812095]
4,0.0,5,[0.87636046]
5,0.7853981633974483,1,[0.93485285]
6,0.7853981633974483,2,[0.93485285]
7,0.7853981633974483,3,[0.89981859]
8,0.7853981633974483,4,[0.8771985]
9,0.7853981633974483,5,[0.86108626]
10,1.5707963267948966,1,[0.93722642]
11,1.5707963267948966,2,[0.90329418]
12,1.5707963267948966,3,[0.89064743]
13,1.5707963267948966,4,[0.88699455]
14,1.5707963267948966,5,[0.88402823]
15,4.71238898038469,1,[0.93722642]
16,4.71238898038469,2,[0.90329418]
17,4.71238898038469,3,[0.89064743]
18,4.71238898038469,4,[0.88699455]
19,4.71238898038469,5,[0.88402823]
0,0.0,1,[0.84634368]
1,0.0,2,[0.75910104]
2,0.0,3,[0.74273537]
3,0.0,4,[0.74532134]
4,0.0,5,[0.74865553]
5,0.7853981633974483,1,[0.84358232]
6,0.7853981633974483,2,[0.84358232]
7,0.7853981633974483,3,[0.77728891]
8,0.7853981633974483,4,[0.75081987]
9,0.7853981633974483,5,[0.73273634]
10,1.5707963267948966,1,[0.86077916]
11,1.5707963267948966,2,[0.78036473]
12,1.5707963267948966,3,[0.74627463]
13,1.5707963267948966,4,[0.73370393]
14,1.5707963267948966,5,[0.72825899]
15,4.71238898038469,1,[0.86077916]
16,4.71238898038469,2,[0.78036473]
17,4.71238898038469,3,[0.74627463]
18,4.71238898038469,4,[0.73370393]
19,4.71238898038469,5,[0.72825899]
0,0.0,1,[0.67706448]
1,0.0,2,[0.52363382]
2,0.0,3,[0.45596086]
3,0.0,4,[0.41103996]
4,0.0,5,[0.37399235]
5,0.7853981633974483,1,[0.57546038]
6,0.7853981633974483,2,[0.57546038]
7,0.7853981633974483,3,[0.45680913]
8,0.7853981633974483,4,[0.38834109]
9,0.7853981633974483,5,[0.34272382]
10,1.5707963267948966,1,[0.61792151]
11,1.5707963267948966,2,[0.49984162]
12,1.5707963267948966,3,[0.48277285]
13,1.5707963267948966,4,[0.47980711]
14,1.5707963267948966,5,[0.46768103]
15,4.71238898038469,1,[0.61792151]
16,4.71238898038469,2,[0.49984162]
17,4.71238898038469,3,[0.48277285]
18,4.71238898038469,4,[0.47980711]
19,4.71238898038469,5,[0.46768103]
0,0.0,1,[0.94744755]
1,0.0,2,[0.91036797]
2,0.0,3,[0.89487011]
3,0.0,4,[0.89242874]
4,0.0,5,[0.89167531]
5,0.7853981633974483,1,[0.96140582]
6,0.7853981633974483,2,[0.96140582]
7,0.7853981633974483,3,[0.93348632]
8,0.7853981633974483,4,[0.91250834]
9,0.7853981633974483,5,[0.89613401]
10,1.5707963267948966,1,[0.94928072]
11,1.5707963267948966,2,[0.91524148]
12,1.5707963267948966,3,[0.90109511]
13,1.5707963267948966,4,[0.89732415]
14,1.5707963267948966,5,[0.8953783]
15,4.71238898038469,1,[0.94928072]
16,4.71238898038469,2,[0.91524148]
17,4.71238898038469,3,[0.90109511]
18,4.71238898038469,4,[0.89732415]
19,4.71238898038469,5,[0.8953783]
0,0.0,1,[0.86459794]
1,0.0,2,[0.77705649]
2,0.0,3,[0.75470518]
3,0.0,4,[0.75830831]
4,0.0,5,[0.76317524]
5,0.7853981633974483,1,[0.89911427]
6,0.7853981633974483,2,[0.89911427]
7,0.7853981633974483,3,[0.84079155]
8,0.7853981633974483,4,[0.8121276]
9,0.7853981633974483,5,[0.79506866]
10,1.5707963267948966,1,[0.89001986]
11,1.5707963267948966,2,[0.81073364]
12,1.5707963267948966,3,[0.76909169]
13,1.5707963267948966,4,[0.75400341]
14,1.5707963267948966,5,[0.74637754]
15,4.71238898038469,1,[0.89001986]
16,4.71238898038469,2,[0.81073364]
17,4.71238898038469,3,[0.76909169]
18,4.71238898038469,4,[0.75400341]
19,4.71238898038469,5,[0.74637754]
0,0.0,1,[0.70554817]
1,0.0,2,[0.54844825]
2,0.0,3,[0.47182234]
3,0.0,4,[0.4322014]
4,0.0,5,[0.40591466]
5,0.7853981633974483,1,[0.5684357]
6,0.7853981633974483,2,[0.5684357]
7,0.7853981633974483,3,[0.45536486]
8,0.7853981633974483,4,[0.41701385]
9,0.7853981633974483,5,[0.40010193]
10,1.5707963267948966,1,[0.56629588]
11,1.5707963267948966,2,[0.42896796]
12,1.5707963267948966,3,[0.39389785]
13,1.5707963267948966,4,[0.37968732]
14,1.5707963267948966,5,[0.38846287]
15,4.71238898038469,1,[0.56629588]
16,4.71238898038469,2,[0.42896796]
17,4.71238898038469,3,[0.39389785]
18,4.71238898038469,4,[0.37968732]
19,4.71238898038469,5,[0.38846287]
0,0.0,1,[0.91725414]
1,0.0,2,[0.87577532]
2,0.0,3,[0.85846543]
3,0.0,4,[0.85051363]
4,0.0,5,[0.84493732]
5,0.7853981633974483,1,[0.91681772]
6,0.7853981633974483,2,[0.91681772]
7,0.7853981633974483,3,[0.87538186]
8,0.7853981633974483,4,[0.85211087]
9,0.7853981633974483,5,[0.83627479]
10,1.5707963267948966,1,[0.92516824]
11,1.5707963267948966,2,[0.88683053]
12,1.5707963267948966,3,[0.86932641]
13,1.5707963267948966,4,[0.85914675]
14,1.5707963267948966,5,[0.85078437]
15,4.71238898038469,1,[0.92516824]
16,4.71238898038469,2,[0.88683053]
17,4.71238898038469,3,[0.86932641]
18,4.71238898038469,4,[0.85914675]
19,4.71238898038469,5,[0.85078437]
0,0.0,1,[0.82483551]
1,0.0,2,[0.72352574]
2,0.0,3,[0.69750985]
3,0.0,4,[0.69847907]
4,0.0,5,[0.69837205]
5,0.7853981633974483,1,[0.81275505]
6,0.7853981633974483,2,[0.81275505]
7,0.7853981633974483,3,[0.72935883]
8,0.7853981633974483,4,[0.6940534]
9,0.7853981633974483,5,[0.67231319]
10,1.5707963267948966,1,[0.83299826]
11,1.5707963267948966,2,[0.74088064]
12,1.5707963267948966,3,[0.69188464]
13,1.5707963267948966,4,[0.66581022]
14,1.5707963267948966,5,[0.65221537]
15,4.71238898038469,1,[0.83299826]
16,4.71238898038469,2,[0.74088064]
17,4.71238898038469,3,[0.69188464]
18,4.71238898038469,4,[0.66581022]
19,4.71238898038469,5,[0.65221537]
0,0.0,1,[0.5017911]
1,0.0,2,[0.3772058]
2,0.0,3,[0.38037312]
3,0.0,4,[0.34204992]
4,0.0,5,[0.40964424]
5,0.7853981633974483,1,[0.43736383]
6,0.7853981633974483,2,[0.43736383]
7,0.7853981633974483,3,[0.4123406]
8,0.7853981633974483,4,[0.44231887]
9,0.7853981633974483,5,[0.40066197]
10,1.5707963267948966,1,[0.56867773]
11,1.5707963267948966,2,[0.39927776]
12,1.5707963267948966,3,[0.34878355]
13,1.5707963267948966,4,[0.29536031]
14,1.5707963267948966,5,[0.32962542]
15,4.71238898038469,1,[0.56867773]
16,4.71238898038469,2,[0.39927776]
17,4.71238898038469,3,[0.34878355]
18,4.71238898038469,4,[0.29536031]
19,4.71238898038469,5,[0.32962542]
