,angle,distance,energy
10,1.5707963267948966,1,[0.14496706]
11,1.5707963267948966,2,[0.13272687]
12,1.5707963267948966,3,[0.12990025]
13,1.5707963267948966,4,[0.12496609]
14,1.5707963267948966,5,[0.12408615]
15,4.71238898038469,1,[0.14496706]
16,4.71238898038469,2,[0.13272687]
17,4.71238898038469,3,[0.12990025]
18,4.71238898038469,4,[0.12496609]
19,4.71238898038469,5,[0.12408615]
0,0.0,1,[0.35848181]
1,0.0,2,[0.34129672]
2,0.0,3,[0.34084681]
3,0.0,4,[0.3390305]
4,0.0,5,[0.33676243]
5,0.7853981633974483,1,[0.36364374]
6,0.7853981633974483,2,[0.36364374]
7,0.7853981633974483,3,[0.34331359]
8,0.7853981633974483,4,[0.33797138]
9,0.7853981633974483,5,[0.33588881]
10,1.5707963267948966,1,[0.36356167]
11,1.5707963267948966,2,[0.34030697]
12,1.5707963267948966,3,[0.33844089]
13,1.5707963267948966,4,[0.33562983]
14,1.5707963267948966,5,[0.33403121]
15,4.71238898038469,1,[0.36356167]
16,4.71238898038469,2,[0.34030697]
17,4.71238898038469,3,[0.33844089]
18,4.71238898038469,4,[0.33562983]
19,4.71238898038469,5,[0.33403121]
0,0.0,1,[0.36320242]
1,0.0,2,[0.35196543]
2,0.0,3,[0.35149435]
3,0.0,4,[0.35038046]
4,0.0,5,[0.34712272]
5,0.7853981633974483,1,[0.36398448]
6,0.7853981633974483,2,[0.36398448]
7,0.7853981633974483,3,[0.3501672]
8,0.7853981633974483,4,[0.34745828]
9,0.7853981633974483,5,[0.34382486]
10,1.5707963267948966,1,[0.37822728]
11,1.5707963267948966,2,[0.34883869]
12,1.5707963267948966,3,[0.34449466]
13,1.5707963267948966,4,[0.3415508]
14,1.5707963267948966,5,[0.33870139]
15,4.71238898038469,1,[0.37822728]
16,4.71238898038469,2,[0.34883869]
17,4.71238898038469,3,[0.34449466]
18,4.71238898038469,4,[0.3415508]
19,4.71238898038469,5,[0.33870139]
0,0.0,1,[0.45760135]
1,0.0,2,[0.39853813]
2,0.0,3,[0.3802102]
3,0.0,4,[0.3668607]
4,0.0,5,[0.35762426]
5,0.7853981633974483,1,[0.41574059]
6,0.7853981633974483,2,[0.41574059]
7,0.7853981633974483,3,[0.35512609]
8,0.7853981633974483,4,[0.3396758]
9,0.7853981633974483,5,[0.36281215]
10,1.5707963267948966,1,[0.39987243]
11,1.5707963267948966,2,[0.34366087]
12,1.5707963267948966,3,[0.33240197]
13,1.5707963267948966,4,[0.33965953]
14,1.5707963267948966,5,[0.35103911]
15,4.71238898038469,1,[0.39987243]
16,4.71238898038469,2,[0.34366087]
17,4.71238898038469,3,[0.33240197]
18,4.71238898038469,4,[0.33965953]
19,4.71238898038469,5,[0.35103911]
0,0.0,1,[0.69390938]
1,0.0,2,[0.68881911]
2,0.0,3,[0.68506909]
3,0.0,4,[0.68162314]
4,0.0,5,[0.67819556]
5,0.7853981633974483,1,[0.69057705]
6,0.7853981633974483,2,[0.69057705]
7,0.7853981633974483,3,[0.68275866]
8,0.7853981633974483,4,[0.67587886]
9,0.7853981633974483,5,[0.66931678]
10,1.5707963267948966,1,[0.69397116]
11,1.5707963267948966,2,[0.6884801]
12,1.5707963267948966,3,[0.68432898]
13,1.5707963267948966,4,[0.68059946]
14,1.5707963267948966,5,[0.67715214]
15,4.71238898038469,1,[0.69397116]
16,4.71238898038469,2,[0.6884801]
17,4.71238898038469,3,[0.68432898]
18,4.71238898038469,4,[0.68059946]
19,4.71238898038469,5,[0.67715214]
0,0.0,1,[0.5446973]
1,0.0,2,[0.52523584]
2,0.0,3,[0.51716982]
3,0.0,4,[0.51231565]
4,0.0,5,[0.50686733]
5,0.7853981633974483,1,[0.53281097]
6,0.7853981633974483,2,[0.53281097]
7,0.7853981633974483,3,[0.50781051]
8,0.7853981633974483,4,[0.48778012]
9,0.7853981633974483,5,[0.46780165]
10,1.5707963267948966,1,[0.53969235]
11,1.5707963267948966,2,[0.51092666]
12,1.5707963267948966,3,[0.49065191]
13,1.5707963267948966,4,[0.47436476]
14,1.5707963267948966,5,[0.45899884]
15,4.71238898038469,1,[0.53969235]
16,4.71238898038469,2,[0.51092666]
17,4.71238898038469,3,[0.49065191]
18,4.71238898038469,4,[0.47436476]
19,4.71238898038469,5,[0.45899884]
0,0.0,1,[0.33619315]
1,0.0,2,[0.29854045]
2,0.0,3,[0.28465135]
3,0.0,4,[0.27829812]
4,0.0,5,[0.26629024]
5,0.7853981633974483,1,[0.31515033]
6,0.7853981633974483,2,[0.31515033]
7,0.7853981633974483,3,[0.28740031]
8,0.7853981633974483,4,[0.27576811]
9,0.7853981633974483,5,[0.27113365]
10,1.5707963267948966,1,[0.36233934]
11,1.5707963267948966,2,[0.31012332]
12,1.5707963267948966,3,[0.2959165]
13,1.5707963267948966,4,[0.30065846]
14,1.5707963267948966,5,[0.30006936]
15,4.71238898038469,1,[0.36233934]
16,4.71238898038469,2,[0.31012332]
17,4.71238898038469,3,[0.2959165]
18,4.71238898038469,4,[0.30065846]
19,4.71238898038469,5,[0.30006936]
0,0.0,1,[0.83048128]
1,0.0,2,[0.8287791]
2,0.0,3,[0.82725857]
3,0.0,4,[0.82571281]
4,0.0,5,[0.82417889]
5,0.7853981633974483,1,[0.82891255]
6,0.7853981633974483,2,[0.82891255]
7,0.7853981633974483,3,[0.82578115]
8,0.7853981633974483,4,[0.82278989]
9,0.7853981633974483,5,[0.81980054]
10,1.5707963267948966,1,[0.83074935]
11,1.5707963267948966,2,[0.82877591]
12,1.5707963267948966,3,[0.82719023]
13,1.5707963267948966,4,[0.82566726]
14,1.5707963267948966,5,[0.82416084]
15,4.71238898038469,1,[0.83074935]
16,4.71238898038469,2,[0.82877591]
17,4.71238898038469,3,[0.82719023]
18,4.71238898038469,4,[0.82566726]
19,4.71238898038469,5,[0.82416084]
0,0.0,1,[0.40805188]
1,0.0,2,[0.40174244]
2,0.0,3,[0.39908618]
3,0.0,4,[0.39649494]
4,0.0,5,[0.39396508]
5,0.7853981633974483,1,[0.40029307]
6,0.7853981633974483,2,[0.40029307]
7,0.7853981633974483,3,[0.3900921]
8,0.7853981633974483,4,[0.38125868]
9,0.7853981633974483,5,[0.37269702]
10,1.5707963267948966,1,[0.41022706]
11,1.5707963267948966,2,[0.39641349]
12,1.5707963267948966,3,[0.38920318]
13,1.5707963267948966,4,[0.38300278]
14,1.5707963267948966,5,[0.37704856]
15,4.71238898038469,1,[0.41022706]
16,4.71238898038469,2,[0.39641349]
17,4.71238898038469,3,[0.38920318]
18,4.71238898038469,4,[0.38300278]
19,4.71238898038469,5,[0.37704856]
0,0.0,1,[0.24561447]
1,0.0,2,[0.20697365]
2,0.0,3,[0.19304213]
3,0.0,4,[0.18403462]
4,0.0,5,[0.17855967]
5,0.7853981633974483,1,[0.21043072]
6,0.7853981633974483,2,[0.21043072]
7,0.7853981633974483,3,[0.18127078]
8,0.7853981633974483,4,[0.1709705]
9,0.7853981633974483,5,[0.16709574]
10,1.5707963267948966,1,[0.21117826]
11,1.5707963267948966,2,[0.17772672]
12,1.5707963267948966,3,[0.16609265]
13,1.5707963267948966,4,[0.16103062]
14,1.5707963267948966,5,[0.15926794]
15,4.71238898038469,1,[0.21117826]
16,4.71238898038469,2,[0.17772672]
17,4.71238898038469,3,[0.16609265]
18,4.71238898038469,4,[0.16103062]
19,4.71238898038469,5,[0.15926794]
0,0.0,1,[0.71692357]
1,0.0,2,[0.71116001]
2,0.0,3,[0.70807428]
3,0.0,4,[0.70520681]
4,0.0,5,[0.70183739]
5,0.7853981633974483,1,[0.71549944]
6,0.7853981633974483,2,[0.71549944]
7,0.7853981633974483,3,[0.70592333]
8,0.7853981633974483,4,[0.69888703]
9,0.7853981633974483,5,[0.69237656]
10,1.5707963267948966,1,[0.71797319]
11,1.5707963267948966,2,[0.71129528]
12,1.5707963267948966,3,[0.7081845]
13,1.5707963267948966,4,[0.70491652]
14,1.5707963267948966,5,[0.70161878]
15,4.71238898038469,1,[0.71797319]
16,4.71238898038469,2,[0.71129528]
17,4.71238898038469,3,[0.7081845]
18,4.71238898038469,4,[0.70491652]
19,4.71238898038469,5,[0.70161878]
0,0.0,1,[0.63855693]
1,0.0,2,[0.62349475]
2,0.0,3,[0.62321064]
3,0.0,4,[0.61666041]
4,0.0,5,[0.61257099]
5,0.7853981633974483,1,[0.64384258]
6,0.7853981633974483,2,[0.64384258]
7,0.7853981633974483,3,[0.61751145]
8,0.7853981633974483,4,[0.60641521]
9,0.7853981633974483,5,[0.59760193]
10,1.5707963267948966,1,[0.65032267]
11,1.5707963267948966,2,[0.62399764]
12,1.5707963267948966,3,[0.6155696]
13,1.5707963267948966,4,[0.60968181]
14,1.5707963267948966,5,[0.60462042]
15,4.71238898038469,1,[0.65032267]
16,4.71238898038469,2,[0.62399764]
17,4.71238898038469,3,[0.6155696]
18,4.71238898038469,4,[0.60968181]
19,4.71238898038469,5,[0.60462042]
0,0.0,1,[0.14833195]
1,0.0,2,[0.13201431]
2,0.0,3,[0.12861628]
3,0.0,4,[0.12338557]
4,0.0,5,[0.12328828]
5,0.7853981633974483,1,[0.13722291]
6,0.7853981633974483,2,[0.13722291]
7,0.7853981633974483,3,[0.13703606]
8,0.7853981633974483,4,[0.13906048]
9,0.7853981633974483,5,[0.13282215]
10,1.5707963267948966,1,[0.15131814]
11,1.5707963267948966,2,[0.14112507]
12,1.5707963267948966,3,[0.13486733]
13,1.5707963267948966,4,[0.12983221]
14,1.5707963267948966,5,[0.12752551]
15,4.71238898038469,1,[0.15131814]
16,4.71238898038469,2,[0.14112507]
17,4.71238898038469,3,[0.13486733]
18,4.71238898038469,4,[0.12983221]
19,4.71238898038469,5,[0.12752551]
0,0.0,1,[0.45252087]
1,0.0,2,[0.44531708]
2,0.0,3,[0.44296395]
3,0.0,4,[0.44095871]
4,0.0,5,[0.43806523]
5,0.7853981633974483,1,[0.46385182]
6,0.7853981633974483,2,[0.46385182]
7,0.7853981633974483,3,[0.44300357]
8,0.7853981633974483,4,[0.43755059]
9,0.7853981633974483,5,[0.43252527]
10,1.5707963267948966,1,[0.46266382]
11,1.5707963267948966,2,[0.4475929]
12,1.5707963267948966,3,[0.44365628]
13,1.5707963267948966,4,[0.44161089]
14,1.5707963267948966,5,[0.43853189]
15,4.71238898038469,1,[0.46266382]
16,4.71238898038469,2,[0.4475929]
17,4.71238898038469,3,[0.44365628]
18,4.71238898038469,4,[0.44161089]
19,4.71238898038469,5,[0.43853189]
0,0.0,1,[0.41288462]
1,0.0,2,[0.4057643]
2,0.0,3,[0.40467509]
3,0.0,4,[0.40263518]
4,0.0,5,[0.40063752]
5,0.7853981633974483,1,[0.41389168]
6,0.7853981633974483,2,[0.41389168]
7,0.7853981633974483,3,[0.40437062]
8,0.7853981633974483,4,[0.40034563]
9,0.7853981633974483,5,[0.39712393]
10,1.5707963267948966,1,[0.45005442]
11,1.5707963267948966,2,[0.41220615]
12,1.5707963267948966,3,[0.40483329]
13,1.5707963267948966,4,[0.40228003]
14,1.5707963267948966,5,[0.40129396]
15,4.71238898038469,1,[0.45005442]
16,4.71238898038469,2,[0.41220615]
17,4.71238898038469,3,[0.40483329]
18,4.71238898038469,4,[0.40228003]
19,4.71238898038469,5,[0.40129396]
0,0.0,1,[0.19702579]
1,0.0,2,[0.16290831]
2,0.0,3,[0.15084618]
3,0.0,4,[0.14146862]
4,0.0,5,[0.13714713]
5,0.7853981633974483,1,[0.19022075]
6,0.7853981633974483,2,[0.19022075]
7,0.7853981633974483,3,[0.16269942]
8,0.7853981633974483,4,[0.15431299]
9,0.7853981633974483,5,[0.15318129]
10,1.5707963267948966,1,[0.1805392]
11,1.5707963267948966,2,[0.1539]
12,1.5707963267948966,3,[0.14074895]
13,1.5707963267948966,4,[0.13946366]
14,1.5707963267948966,5,[0.13467358]
15,4.71238898038469,1,[0.1805392]
16,4.71238898038469,2,[0.1539]
17,4.71238898038469,3,[0.14074895]
18,4.71238898038469,4,[0.13946366]
19,4.71238898038469,5,[0.13467358]
0,0.0,1,[0.70098366]
1,0.0,2,[0.69643784]
2,0.0,3,[0.69349243]
3,0.0,4,[0.69044454]
4,0.0,5,[0.68742453]
5,0.7853981633974483,1,[0.70091265]
6,0.7853981633974483,2,[0.70091265]
7,0.7853981633974483,3,[0.69178584]
8,0.7853981633974483,4,[0.68511596]
9,0.7853981633974483,5,[0.67907041]
10,1.5707963267948966,1,[0.70358883]
11,1.5707963267948966,2,[0.69741695]
12,1.5707963267948966,3,[0.69388486]
13,1.5707963267948966,4,[0.69060877]
14,1.5707963267948966,5,[0.68774579]
15,4.71238898038469,1,[0.70358883]
16,4.71238898038469,2,[0.69741695]
17,4.71238898038469,3,[0.69388486]
18,4.71238898038469,4,[0.69060877]
19,4.71238898038469,5,[0.68774579]
0,0.0,1,[0.47668063]
1,0.0,2,[0.46027904]
2,0.0,3,[0.45845367]
3,0.0,4,[0.45633041]
4,0.0,5,[0.45517813]
5,0.7853981633974483,1,[0.4847916]
6,0.7853981633974483,2,[0.4847916]
7,0.7853981633974483,3,[0.45464742]
8,0.7853981633974483,4,[0.4453509]
9,0.7853981633974483,5,[0.4392375]
10,1.5707963267948966,1,[0.51291378]
11,1.5707963267948966,2,[0.46838291]
12,1.5707963267948966,3,[0.45200489]
13,1.5707963267948966,4,[0.44398871]
14,1.5707963267948966,5,[0.44033233]
15,4.71238898038469,1,[0.51291378]
16,4.71238898038469,2,[0.46838291]
17,4.71238898038469,3,[0.45200489]
18,4.71238898038469,4,[0.44398871]
19,4.71238898038469,5,[0.44033233]
0,0.0,1,[0.43761249]
1,0.0,2,[0.40143477]
2,0.0,3,[0.40111182]
3,0.0,4,[0.39812462]
4,0.0,5,[0.39348721]
5,0.7853981633974483,1,[0.42332589]
6,0.7853981633974483,2,[0.42332589]
7,0.7853981633974483,3,[0.41032311]
8,0.7853981633974483,4,[0.42804257]
9,0.7853981633974483,5,[0.42526519]
10,1.5707963267948966,1,[0.43693563]
11,1.5707963267948966,2,[0.39662705]
12,1.5707963267948966,3,[0.39674611]
13,1.5707963267948966,4,[0.3920092]
14,1.5707963267948966,5,[0.38610423]
15,4.71238898038469,1,[0.43693563]
16,4.71238898038469,2,[0.39662705]
17,4.71238898038469,3,[0.39674611]
18,4.71238898038469,4,[0.3920092]
19,4.71238898038469,5,[0.38610423]
0,0.0,1,[0.86025482]
1,0.0,2,[0.85902902]
2,0.0,3,[0.85786774]
3,0.0,4,[0.85669425]
4,0.0,5,[0.85550328]
5,0.7853981633974483,1,[0.85910674]
6,0.7853981633974483,2,[0.85910674]
7,0.7853981633974483,3,[0.85674473]
8,0.7853981633974483,4,[0.85438917]
9,0.7853981633974483,5,[0.85199062]
10,1.5707963267948966,1,[0.8603469]
11,1.5707963267948966,2,[0.85908965]
12,1.5707963267948966,3,[0.85790229]
13,1.5707963267948966,4,[0.85672105]
14,1.5707963267948966,5,[0.85552607]
15,4.71238898038469,1,[0.8603469]
16,4.71238898038469,2,[0.85908965]
17,4.71238898038469,3,[0.85790229]
18,4.71238898038469,4,[0.85672105]
19,4.71238898038469,5,[0.85552607]
0,0.0,1,[0.43944782]
1,0.0,2,[0.43328424]
2,0.0,3,[0.43076683]
3,0.0,4,[0.42872497]
4,0.0,5,[0.42652581]
5,0.7853981633974483,1,[0.4342066]
6,0.7853981633974483,2,[0.4342066]
7,0.7853981633974483,3,[0.42397124]
8,0.7853981633974483,4,[0.4162782]
9,0.7853981633974483,5,[0.40819563]
10,1.5707963267948966,1,[0.44095575]
11,1.5707963267948966,2,[0.43056163]
12,1.5707963267948966,3,[0.42397641]
13,1.5707963267948966,4,[0.41831933]
14,1.5707963267948966,5,[0.41286884]
15,4.71238898038469,1,[0.44095575]
16,4.71238898038469,2,[0.43056163]
17,4.71238898038469,3,[0.42397641]
18,4.71238898038469,4,[0.41831933]
19,4.71238898038469,5,[0.41286884]
0,0.0,1,[0.17074982]
1,0.0,2,[0.16067242]
2,0.0,3,[0.16055094]
3,0.0,4,[0.16010923]
4,0.0,5,[0.16076485]
5,0.7853981633974483,1,[0.1623241]
6,0.7853981633974483,2,[0.1623241]
7,0.7853981633974483,3,[0.15980689]
8,0.7853981633974483,4,[0.16099164]
9,0.7853981633974483,5,[0.16344227]
10,1.5707963267948966,1,[0.16291465]
11,1.5707963267948966,2,[0.15846658]
12,1.5707963267948966,3,[0.16046742]
13,1.5707963267948966,4,[0.16223817]
14,1.5707963267948966,5,[0.16176738]
15,4.71238898038469,1,[0.16291465]
16,4.71238898038469,2,[0.15846658]
17,4.71238898038469,3,[0.16046742]
18,4.71238898038469,4,[0.16223817]
19,4.71238898038469,5,[0.16176738]
0,0.0,1,[0.24293065]
1,0.0,2,[0.23412029]
2,0.0,3,[0.23001576]
3,0.0,4,[0.22574251]
4,0.0,5,[0.22147985]
5,0.7853981633974483,1,[0.23491736]
6,0.7853981633974483,2,[0.23491736]
7,0.7853981633974483,3,[0.22063133]
8,0.7853981633974483,4,[0.21038871]
9,0.7853981633974483,5,[0.20163292]
10,1.5707963267948966,1,[0.237294]
11,1.5707963267948966,2,[0.22747698]
12,1.5707963267948966,3,[0.22035926]
13,1.5707963267948966,4,[0.21397867]
14,1.5707963267948966,5,[0.20929005]
15,4.71238898038469,1,[0.237294]
16,4.71238898038469,2,[0.22747698]
17,4.71238898038469,3,[0.22035926]
18,4.71238898038469,4,[0.21397867]
19,4.71238898038469,5,[0.20929005]
0,0.0,1,[0.10601483]
1,0.0,2,[0.09905041]
2,0.0,3,[0.09787273]
3,0.0,4,[0.09750205]
4,0.0,5,[0.09685637]
5,0.7853981633974483,1,[0.10135189]
6,0.7853981633974483,2,[0.10135189]
7,0.7853981633974483,3,[0.09445983]
8,0.7853981633974483,4,[0.09107733]
9,0.7853981633974483,5,[0.08779017]
10,1.5707963267948966,1,[0.10628131]
11,1.5707963267948966,2,[0.09607062]
12,1.5707963267948966,3,[0.09265035]
13,1.5707963267948966,4,[0.08990822]
14,1.5707963267948966,5,[0.0873903]
15,4.71238898038469,1,[0.10628131]
16,4.71238898038469,2,[0.09607062]
17,4.71238898038469,3,[0.09265035]
18,4.71238898038469,4,[0.08990822]
19,4.71238898038469,5,[0.0873903]
0,0.0,1,[0.20926873]
1,0.0,2,[0.19423491]
2,0.0,3,[0.18952311]
3,0.0,4,[0.18410556]
4,0.0,5,[0.18611749]
5,0.7853981633974483,1,[0.20803608]
6,0.7853981633974483,2,[0.20803608]
7,0.7853981633974483,3,[0.19411237]
8,0.7853981633974483,4,[0.20244125]
9,0.7853981633974483,5,[0.18530089]
10,1.5707963267948966,1,[0.21503795]
11,1.5707963267948966,2,[0.19721333]
12,1.5707963267948966,3,[0.19305743]
13,1.5707963267948966,4,[0.17410953]
14,1.5707963267948966,5,[0.17064383]
15,4.71238898038469,1,[0.21503795]
16,4.71238898038469,2,[0.19721333]
17,4.71238898038469,3,[0.19305743]
18,4.71238898038469,4,[0.17410953]
19,4.71238898038469,5,[0.17064383]
0,0.0,1,[0.70700515]
1,0.0,2,[0.70362555]
2,0.0,3,[0.70001588]
3,0.0,4,[0.69694142]
4,0.0,5,[0.69373687]
5,0.7853981633974483,1,[0.70636484]
6,0.7853981633974483,2,[0.70636484]
7,0.7853981633974483,3,[0.69760093]
8,0.7853981633974483,4,[0.69121896]
9,0.7853981633974483,5,[0.68488773]
10,1.5707963267948966,1,[0.70816848]
11,1.5707963267948966,2,[0.70362569]
12,1.5707963267948966,3,[0.70013818]
13,1.5707963267948966,4,[0.69643642]
14,1.5707963267948966,5,[0.69356291]
15,4.71238898038469,1,[0.70816848]
16,4.71238898038469,2,[0.70362569]
17,4.71238898038469,3,[0.70013818]
18,4.71238898038469,4,[0.69643642]
19,4.71238898038469,5,[0.69356291]
0,0.0,1,[0.47015855]
1,0.0,2,[0.45692828]
2,0.0,3,[0.45666845]
3,0.0,4,[0.45550128]
4,0.0,5,[0.45413672]
5,0.7853981633974483,1,[0.47644754]
6,0.7853981633974483,2,[0.47644754]
7,0.7853981633974483,3,[0.45759941]
8,0.7853981633974483,4,[0.45062537]
9,0.7853981633974483,5,[0.44477132]
10,1.5707963267948966,1,[0.49141476]
11,1.5707963267948966,2,[0.46327431]
12,1.5707963267948966,3,[0.45426638]
13,1.5707963267948966,4,[0.44986044]
14,1.5707963267948966,5,[0.44804983]
15,4.71238898038469,1,[0.49141476]
16,4.71238898038469,2,[0.46327431]
17,4.71238898038469,3,[0.45426638]
18,4.71238898038469,4,[0.44986044]
19,4.71238898038469,5,[0.44804983]
0,0.0,1,[0.26569807]
1,0.0,2,[0.23428707]
2,0.0,3,[0.22202933]
3,0.0,4,[0.22779032]
4,0.0,5,[0.21630162]
5,0.7853981633974483,1,[0.25521422]
6,0.7853981633974483,2,[0.25521422]
7,0.7853981633974483,3,[0.2365322]
8,0.7853981633974483,4,[0.23987301]
9,0.7853981633974483,5,[0.24189034]
10,1.5707963267948966,1,[0.25736206]
11,1.5707963267948966,2,[0.22925338]
12,1.5707963267948966,3,[0.2322189]
13,1.5707963267948966,4,[0.22612402]
14,1.5707963267948966,5,[0.22225092]
15,4.71238898038469,1,[0.25736206]
16,4.71238898038469,2,[0.22925338]
17,4.71238898038469,3,[0.2322189]
18,4.71238898038469,4,[0.22612402]
19,4.71238898038469,5,[0.22225092]
0,0.0,1,[0.7048785]
1,0.0,2,[0.69991508]
2,0.0,3,[0.69696765]
3,0.0,4,[0.69406335]
4,0.0,5,[0.6913006]
5,0.7853981633974483,1,[0.70574011]
6,0.7853981633974483,2,[0.70574011]
7,0.7853981633974483,3,[0.69671343]
8,0.7853981633974483,4,[0.6897891]
9,0.7853981633974483,5,[0.68327459]
10,1.5707963267948966,1,[0.70621767]
11,1.5707963267948966,2,[0.70027303]
12,1.5707963267948966,3,[0.69699437]
13,1.5707963267948966,4,[0.6940253]
14,1.5707963267948966,5,[0.69120701]
15,4.71238898038469,1,[0.70621767]
16,4.71238898038469,2,[0.70027303]
17,4.71238898038469,3,[0.69699437]
18,4.71238898038469,4,[0.6940253]
19,4.71238898038469,5,[0.69120701]
0,0.0,1,[0.48517566]
1,0.0,2,[0.47742226]
2,0.0,3,[0.47459428]
3,0.0,4,[0.47345509]
4,0.0,5,[0.47227041]
5,0.7853981633974483,1,[0.50770352]
6,0.7853981633974483,2,[0.50770352]
7,0.7853981633974483,3,[0.47843527]
8,0.7853981633974483,4,[0.47085068]
9,0.7853981633974483,5,[0.46626694]
10,1.5707963267948966,1,[0.51615115]
11,1.5707963267948966,2,[0.47843241]
12,1.5707963267948966,3,[0.47099278]
13,1.5707963267948966,4,[0.46781002]
14,1.5707963267948966,5,[0.46533668]
15,4.71238898038469,1,[0.51615115]
16,4.71238898038469,2,[0.47843241]
17,4.71238898038469,3,[0.47099278]
18,4.71238898038469,4,[0.46781002]
19,4.71238898038469,5,[0.46533668]
0,0.0,1,[0.14901368]
1,0.0,2,[0.13681172]
2,0.0,3,[0.14010241]
3,0.0,4,[0.13321754]
4,0.0,5,[0.13794121]
5,0.7853981633974483,1,[0.13757413]
6,0.7853981633974483,2,[0.13757413]
7,0.7853981633974483,3,[0.1377838]
8,0.7853981633974483,4,[0.15266178]
9,0.7853981633974483,5,[0.14583333]
10,1.5707963267948966,1,[0.13189653]
11,1.5707963267948966,2,[0.13583078]
12,1.5707963267948966,3,[0.12692955]
13,1.5707963267948966,4,[0.13863171]
14,1.5707963267948966,5,[0.13170778]
15,4.71238898038469,1,[0.13189653]
16,4.71238898038469,2,[0.13583078]
17,4.71238898038469,3,[0.12692955]
18,4.71238898038469,4,[0.13863171]
19,4.71238898038469,5,[0.13170778]
0,0.0,1,[0.30441139]
1,0.0,2,[0.29665154]
2,0.0,3,[0.29823395]
3,0.0,4,[0.2963285]
4,0.0,5,[0.2955849]
5,0.7853981633974483,1,[0.3263591]
6,0.7853981633974483,2,[0.3263591]
7,0.7853981633974483,3,[0.30159493]
8,0.7853981633974483,4,[0.29750299]
9,0.7853981633974483,5,[0.29703207]
10,1.5707963267948966,1,[0.31483056]
11,1.5707963267948966,2,[0.29486491]
12,1.5707963267948966,3,[0.29530653]
13,1.5707963267948966,4,[0.29583745]
14,1.5707963267948966,5,[0.29563218]
15,4.71238898038469,1,[0.31483056]
16,4.71238898038469,2,[0.29486491]
17,4.71238898038469,3,[0.29530653]
18,4.71238898038469,4,[0.29583745]
19,4.71238898038469,5,[0.29563218]
0,0.0,1,[0.30401607]
1,0.0,2,[0.29889169]
2,0.0,3,[0.29880319]
3,0.0,4,[0.29747896]
4,0.0,5,[0.29821237]
5,0.7853981633974483,1,[0.31415221]
6,0.7853981633974483,2,[0.31415221]
7,0.7853981633974483,3,[0.30029821]
8,0.7853981633974483,4,[0.29986834]
9,0.7853981633974483,5,[0.29957183]
10,1.5707963267948966,1,[0.32964835]
11,1.5707963267948966,2,[0.29930065]
12,1.5707963267948966,3,[0.29798327]
13,1.5707963267948966,4,[0.2984911]
14,1.5707963267948966,5,[0.29844881]
15,4.71238898038469,1,[0.32964835]
16,4.71238898038469,2,[0.29930065]
17,4.71238898038469,3,[0.29798327]
18,4.71238898038469,4,[0.2984911]
19,4.71238898038469,5,[0.29844881]
0,0.0,1,[0.10728352]
1,0.0,2,[0.09189082]
2,0.0,3,[0.0863959]
3,0.0,4,[0.08163064]
4,0.0,5,[0.07774364]
5,0.7853981633974483,1,[0.0970209]
6,0.7853981633974483,2,[0.0970209]
7,0.7853981633974483,3,[0.09376403]
8,0.7853981633974483,4,[0.09371881]
9,0.7853981633974483,5,[0.09048372]
10,1.5707963267948966,1,[0.09987786]
11,1.5707963267948966,2,[0.08841659]
12,1.5707963267948966,3,[0.08367349]
13,1.5707963267948966,4,[0.07969083]
14,1.5707963267948966,5,[0.0763549]
15,4.71238898038469,1,[0.09987786]
16,4.71238898038469,2,[0.08841659]
17,4.71238898038469,3,[0.08367349]
18,4.71238898038469,4,[0.07969083]
19,4.71238898038469,5,[0.0763549]
0,0.0,1,[0.27460601]
1,0.0,2,[0.27552049]
2,0.0,3,[0.27383859]
3,0.0,4,[0.2709205]
4,0.0,5,[0.27010182]
5,0.7853981633974483,1,[0.29586414]
6,0.7853981633974483,2,[0.29586414]
7,0.7853981633974483,3,[0.27515082]
8,0.7853981633974483,4,[0.27153365]
9,0.7853981633974483,5,[0.27117934]
10,1.5707963267948966,1,[0.28925221]
11,1.5707963267948966,2,[0.27197306]
12,1.5707963267948966,3,[0.27150697]
13,1.5707963267948966,4,[0.27154261]
